wt35_1.1st	wt35_2.1st	wt35_3.1st	wt35_1.3st	wt35_2.3st	wt35_3.3st	wt35_4.3st	Mut218_1.3st	Mut218_2.3st	Mut218_3.3st
YDR205W	8.6070313535039	8.56729665627446	8.55328447458276	8.48974923779199	8.54129665349445	8.47988981315438	8.47449869253992	8.2644640911348	8.1874661020452	8.31977470789046
YDR206W	8.88311073003721	8.85108507372211	8.84007941171945	8.70100869066071	8.70008556873871	8.73459410034847	8.66334484924345	8.55065000811392	8.67368265887202	8.62693289964029
YDR207C	7.98405342540744	8.15482621712784	8.2557514929914	7.94621582280255	8.08284296700347	7.84839225433073	8.02764736752723	8.00328101789188	8.01599699332719	8.10535995022656
YDR208W	8.62889152114471	8.60743951847479	8.50624757874944	8.53606630949563	8.49521374794942	8.54837467260504	8.43127222220958	8.58461109782952	8.69809829503754	8.86134888760596
YDR209C	7.72518387641921	7.59467941312164	7.36924353320245	7.41239946713172	7.60329974572257	7.75399818500701	7.63059303496107	7.65164871132622	7.75209362597752	7.80958495792129
YDR210W	0	0	0	0	0	0	0	0	0	0
YDR211W	9.78628574938997	9.80559132197057	9.78728799858385	9.7358366510798	9.746121838877	9.79815820372652	9.81784904699177	9.92821624374053	9.95308873515465	9.90343165754409
YDR212W	9.71127887334606	9.72382030530146	9.71536622453927	9.65817240755177	9.79651886065319	9.69643619055722	9.80353376702773	9.71981878095664	9.72067911093333	9.6971852160878
YDR213W	7.61562838773741	7.69633128254351	7.78695071060677	7.63236292930732	7.70986153926039	7.73590367348421	7.56054312539067	7.75184215056912	7.81503903069265	7.86829447917351
YDR214W	11.5655340049495	11.6619789528287	11.5597951849227	11.5511580323299	11.6687728279323	11.6865291295646	11.527725348652	11.7393041493701	11.9340431368159	11.8736138037179
YDR215C	3.9022756944092	4.04368871235579	4.12896024189955	4.44276904102806	4.25640858509793	4.11836153379856	4.03975579716561	3.93942890251739	4.22649555398722	4.1681838627284
YDR216W	9.50984705406458	9.59610446771446	9.31564528400182	9.50489832771951	9.43770108433107	9.60634032798274	9.51739210899673	9.86572647952809	9.94919019422401	10.3327888565113
YDR217C	8.20089312790604	8.21011630605964	8.3132366426303	7.95057031608876	7.96197394579785	8.08212885342397	8.119723462951	8.14143680086395	8.20052397613498	8.23179347364711
YDR218C	4.56671588989157	4.62305360351414	4.69964935918817	4.68785033976446	4.635050877864	4.4122008497803	4.71722395681701	5.19575219398585	5.51363322010059	5.44079722542107
YDR219C	8.06584070624847	7.91277682339153	7.82923730137149	7.89962123715409	7.88865995380873	7.93407706677213	7.85313755642083	7.83712300187113	7.80049993169045	8.01228022203259
YDR220C	0.695411903474631	0.645126535116056	0.863560150606927	0.679268198354786	0.700182768502963	0.757769768849867	0.616393637519752	0.68687321406802	0.765865831701565	0.973075397663012
YDR221W	8.92599554997561	8.98285553568136	9.09515114045035	8.98000962109581	9.06481510249687	9.03011187815199	9.00586212061686	8.92766461351461	8.95622577620185	8.95539892860824
YDR222W	7.64862835091069	7.63329434502705	7.60739735425881	7.87516055331502	7.88727408175744	8.0129213083568	7.87219684067333	7.47253259758092	7.79810368781287	7.62940148326117
YDR223W	7.41378755203598	7.31174989160244	7.33993412173082	7.28618012494859	7.17910279610679	7.2422134628116	7.17826648695974	7.31839896401139	7.32876547403067	7.09299047396782
YDR224C	10.5439551554161	10.3400536799325	10.360564156693	10.4822444263217	10.3297735857388	10.3019457754402	10.5519060817368	10.6580796657991	10.4647083437736	10.4894248965047
YDR225W	10.4401337026435	10.2763627390516	10.1313093610097	10.5908258486338	10.2517663478016	10.2314674964582	10.2835445895443	10.4868359877631	10.3195780203906	10.3336604778012
YDR226W	10.2593093616041	10.3138720515299	10.290930633753	10.4660982534988	10.5930015300567	10.4535361389108	10.6024291787984	10.488428839663	10.4923260414026	10.4148057923672
YDR227W	8.18544034553723	8.1773359767277	8.17876890478217	8.1901085498617	8.14601950726487	8.22343278615302	8.13205618086706	8.16983834217701	8.2941173464538	8.35747436318394
YDR228C	8.19814992214314	8.17056739801741	8.27007268298095	8.08945101962842	8.07189993070163	8.09333807394831	8.19740041624943	7.88123687071766	7.82523914931597	7.77265350596685
YDR229W	8.57373469470037	8.58055165626008	8.49294229152639	8.70293280277609	8.67065703136207	8.62933670482447	8.66336915064358	8.49565651090622	8.56206222203394	8.51792832576903
YDR230W	4.43671756336536	3.89866120714476	4.29391218637615	4.45363566127778	4.40982587255796	4.43541277882832	4.39613966823989	4.19628431880191	4.19799536020651	4.11890163720004
YDR231C	6.96944981012742	6.99785615240976	6.93894180121489	7.35269854370654	7.36529903121183	7.27291762903616	7.28008551066471	7.16525530466657	7.16313499258951	7.09120236031431
YDR232W	9.20532304937794	9.20677656486262	9.18340803238781	9.25453388443037	9.18087688184738	9.18448880383296	9.083408985988	9.31440691907591	9.3408323616453	9.28855333212202
YDR233C	9.38384560391991	9.47785507830807	9.45166320289849	9.66236857308256	9.53576698063623	9.46795513597785	9.54644275186532	9.56344091869207	9.43337216329015	9.50927753442076
YDR234W	9.51590126246281	9.49809570256014	9.57507353786435	9.41878418369099	9.38250803077708	9.36524396499063	9.25772140504009	9.16886908178186	9.32168057811452	9.1011514859899
YDR235W	7.96130306059848	7.83998490774183	7.8342280358777	7.66784860876787	7.57731234326662	7.69889852728631	7.7837378473865	7.55487949363795	7.54971430921846	7.67260264426214
YDR236C	7.53318709059495	7.37590644926055	7.53388921282364	7.37170881119548	7.40201128262335	7.33393124858511	7.35519558915988	7.26590284706951	7.30670390793524	7.28043572642754
YDR237W	8.19942109174422	8.20958470374199	8.30167357394416	8.43802525287216	8.63305178147482	8.48128864622548	8.76029770008619	8.68053033571485	8.63350369182097	8.5596597037688
YDR238C	10.143176419497	10.0804151836648	10.1014814089867	10.1158326919904	10.2178114233055	10.0931894780511	10.2589998238171	10.2572173045872	10.2147176117756	10.2323964804357
YDR239C	8.77615959683144	8.84158596824799	8.89070976764983	8.71937526555491	8.77102287300916	8.72617439714084	8.77026387538782	8.60132518080009	8.70552400289118	8.70244601550859
YDR240C	7.19433366579525	7.09508153379195	7.05433209586706	7.08270905187492	7.13203950385036	7.23625413900363	7.26819531141597	7.10153963210427	7.25517386572447	7.36241403039376
YDR241W	3.04101261889526	2.97975113549308	2.81650030557243	2.85574342862788	2.91050407293095	3.08099138685818	3.34315043128794	3.0594936429659	3.18746607535245	2.88634569098269
YDR242W	9.71499788280672	9.68517634770432	9.71647219654885	9.44936161104154	9.24216096604789	9.3004337822695	9.09862448084029	9.0337768259309	9.09115398825529	8.9672890116714
YDR243C	8.57937026495613	8.50227706993733	8.50823103125429	8.38561260141778	8.21321168181275	8.29495960512347	8.20749038636717	8.23550587437847	8.22168683838758	8.31999922343255
YDR244W	9.49704593531347	9.45463149093853	9.39005769881109	9.5580146630172	9.43254569177373	9.49429648259965	9.31555850360245	9.24537356556293	9.24415199617308	9.33782461862448
YDR245W	9.10159908633817	9.07804089856247	9.12834626422578	9.03737009035031	9.10535916300084	9.09693187095868	9.14535792264314	9.0621005261182	9.13640498730429	9.14152999661832
YDR246W	8.04613041776539	8.01035511842328	8.04594535499903	8.07948361068511	8.11609229527876	8.07154519300809	8.12759569525026	8.247719578166	8.15666721327341	8.27904509453175
YDR246W-A	5.45755025363538	5.34627797817151	5.46814535101984	5.81900404843495	5.85533571514131	5.74521926629798	5.48061247201213	5.55379641067117	5.67563861947416	5.46646949014747
YDR247W	8.65302504913501	8.71674484284438	8.54516163895153	9.1203082637924	8.93289582158831	9.05051145806964	8.78548581588974	8.6860059239289	8.62765032352719	8.8182489800141
YDR248C	8.19042770256354	8.05197239848533	7.99708565533141	8.18246302899264	8.20677943003184	8.20093193714746	8.18904972049019	8.13766812584428	8.0851302203955	7.93117550110155
YDR249C	6.71951235599969	6.79315784365662	6.69426939933859	6.66021607035166	6.56318124584852	6.59602972759504	6.49291816959462	6.74610299071445	6.77704418289392	6.83566506833743
YDR250C	2.30737227538751	2.38700894486794	2.32888341386959	2.09618834439065	2.07469136052906	2.03713735515714	2.0046124881219	2.28661843096399	2.11203949125487	2.41152736206474
YDR251W	9.35709171134643	9.2646313073464	9.22533527224278	9.24508978791833	9.11336024922174	9.1489451439146	9.16663878076157	9.26228758486353	9.32274993181074	9.51333303629051
YDR252W	5.12004532717186	5.06780383989811	5.32875649148126	5.13139191446954	5.10585135406114	5.15011892692353	5.07383077576652	5.43314623818195	5.19855311245219	5.44532445253547
YDR253C	9.44537924762582	9.37261177827591	9.39078312153491	8.65940333067116	8.89036968942742	8.84876482788975	9.18482921203421	9.19173829052901	8.56503882278177	9.71124270921722
YDR254W	8.0012342018155	7.88197581149404	7.79624568672757	7.80434917799915	7.67238720004126	7.78353117071673	7.73318404755069	7.54802301903901	7.64654788034189	7.65885174889359
YDR255C	8.42462306413304	8.46081874166831	8.47463918539029	8.21318789723247	8.32140982857603	8.25515714636041	8.25024258646408	8.27312088060602	8.23778209817087	8.46837753794669
YDR256C	7.15925936964118	7.03048165393649	7.11051990383892	7.26167480754483	7.08310300121623	7.06719749651778	6.96287895480909	6.9493410118127	6.89118140366551	7.12159806802551
YDR257C	8.71478440360788	8.67842908326561	8.7148319781336	8.48718319083355	8.45177516658467	8.48035842035783	8.6005280655254	8.4174612528451	8.35094443702182	8.30586020645226
YDR258C	12.6477881741008	12.7250348604111	12.5618109570507	12.835040495139	12.7818515439821	12.9129978644151	12.7310447083735	12.8879364078063	13.0603930037498	13.220126636291
YDR259C	6.70230011824619	6.64665752062485	6.61321051331309	6.46245409506605	6.41295561099018	6.51953737413498	6.39811065784929	6.58032703728251	6.60825805983917	6.49874488942042
YDR260C	7.39783403259831	7.41075429813315	7.52040485108766	7.27270296748585	7.46562980281161	7.37348682998642	7.44421609773651	7.29392796630284	7.32955880415308	7.21440302465623
YDR261C	9.645798479447	9.61787807496462	9.60197412436981	9.58199791287369	9.57645749408059	9.51669900444316	9.49452647215421	9.4298789530667	9.42111605804321	9.35808378329943
YDR262W	8.81217676690492	8.78652601291496	8.76808758044747	8.92098145330083	8.7839273619453	8.82616654704131	8.73958768911041	8.76811719004475	8.79491307456707	8.85147269439753
YDR263C	5.76869034772695	5.90071274128352	5.76085149207986	5.8943386531796	5.72889794203331	5.85894773856955	5.80151599364251	5.87199843375359	6.00953495718505	6.13599605245921
YDR264C	9.72959179368567	9.72995630213732	9.68196309734949	9.57060594625339	9.56604001065541	9.58526256661542	9.47510267028284	9.54125893493609	9.56270562804629	9.62625752922255
YDR265W	8.24771218051401	8.15640307569943	8.1827066172309	8.18324991176966	8.20437231402239	8.11330252449187	8.08000669861004	8.06079602422197	8.00623974448496	8.03263144338927
YDR266C	7.95331354521831	8.03485681604436	8.09868397118718	7.9206635084828	7.99436602708734	8.01580879525904	7.96309045596459	8.04711063787308	8.1281500501879	8.23503218210747
YDR267C	8.46968542120753	8.50998275270681	8.60036680533491	8.31270911057338	8.39002185242003	8.33636037035624	8.43015205795518	8.27523303582611	8.3188845916643	8.24556716189772
YDR268W	8.40229385435895	8.4421124964655	8.33706706956594	8.25069540350714	8.22005474369834	8.15439969784422	8.42092124869796	8.22267223893837	8.26491489639285	8.28080276921581
YDR269C	0	0	0	0	0	0	0	0	0	0
YDR270W	7.51988101314168	7.5990776610126	7.51188033432145	7.40821666987336	7.43175086674692	7.36304318696781	7.39835876642315	7.44331152351304	7.54218284171596	7.45408303592813
YDR271C	0	0	0	0	0	0	0	0	0	0
YDR272W	9.57564462428274	9.59277984432038	9.57435020338471	9.73679665240792	9.93711199540942	9.82371363097494	9.92967629818364	9.76877792672843	9.79384315933207	9.72624876328771
YDR273W	7.97084640644323	7.89941535195316	7.92094778458107	8.3231426542514	8.20035154949398	8.21240829225338	8.00588866269968	7.51002624082886	7.56090435708951	7.66548318125799
YDR274C	5.24119102818309	5.07283086481522	5.39236978311817	5.1202467532101	5.16432354802221	5.05871068983582	5.25003758504761	5.28962912601101	5.20269550068959	5.32998642638996
YDR275W	8.09181349013069	8.1644335928661	8.25477514036254	8.19006642440191	8.24484677452752	8.21041859289588	7.994299180565	7.94081187053893	7.98473195458772	7.96657221880171
YDR276C	9.809816797179	9.74345999922642	9.73739698969266	9.86786054996742	9.68261516240813	9.7840208930393	9.66499442613635	9.83239688520472	9.71728261808076	9.72338236648121
YDR277C	9.95412368587206	10.0692715796208	9.85755776941777	10.4192778166133	10.0880400749459	10.3893395652683	9.98143855000268	10.1414630530958	10.1585972750085	10.1885353717286
YDR278C	1.1804649637478	1.17785020756546	1.03988123971956	1.2988786826409	1.11197152277354	1.08588492962912	1.10810096424531	0.943314381758347	1.09530070569192	1.00349470218026
YDR279W	7.83442396981467	7.87991418724503	7.85768623311968	7.83409166309433	7.86753292370078	7.84605080165509	8.09510003789318	7.81311321795493	7.82139387169851	7.91517931205361
YDR280W	8.0707927262335	8.10854097964563	8.16499465586227	8.14894667510861	8.22067985176768	8.16369510527817	8.15393747468272	8.20033836513027	8.25858776987942	8.17001190336238
YDR281C	4.4973583503948	4.42762894507789	4.15531965437878	4.44730361205961	4.23204227602614	4.15711814137802	4.22038590863818	4.36460078861365	4.3664744067815	4.56189876712833
YDR282C	7.64427083157403	7.71607290362422	7.72806171129297	7.60256584180613	7.75513093883433	7.72332624542134	7.88239238712557	7.82348609536053	7.87581021936589	7.9888970673572
YDR283C	10.0259561726964	10.1044903720999	10.1143128378211	9.92416339726124	9.96259805508672	9.94537480565815	9.95934759510281	9.65147633443891	9.69762171449982	9.7050461698356
YDR284C	10.0604730064177	9.86326638843217	9.93188163848957	10.2872647995684	10.1457875147514	10.1364106354465	10.1597452846515	9.94398282014021	9.8951289643144	9.83000280358572
YDR285W	7.07827598208424	7.00867561580039	7.0712024497062	7.08786755400522	7.04884393585141	7.03364290483682	7.06832605094434	6.8850896442663	6.81712771177859	7.01652358481179
YDR286C	6.22801712363895	6.25136926676283	6.06899756887166	6.10421613470078	6.19024324161709	6.21515003956928	6.28893902019872	6.26570816089846	6.20303651877571	6.18139744658861
YDR287W	8.73128539346555	8.74317215088715	8.81039608128651	8.67538624108346	8.82487630662859	8.68847164029806	8.90070814927232	8.73983853473444	8.8233163971372	8.71343644277126
YDR288W	8.52466626754362	8.50993978311103	8.4580839691721	8.54445508741315	8.43069684281266	8.53093792670991	8.47237973701705	8.09369132871582	8.16609421005763	8.23111870402994
YDR289C	7.71248331849268	7.83839828624999	7.85288190302258	7.81336187092609	7.94178085202964	7.98051449621308	8.1074371789229	7.96975464882361	8.05420416840066	8.11868029243715
YDR290W	-2.16337061934745	-2.18076638837484	-2.15990405548067	-2.16942655128758	-2.16147303862118	-2.07862968668017	-2.16266290567723	-2.16663963173148	-2.16647200488497	-2.17164559881919
YDR291W	8.09299808097745	8.02017858685637	8.097778428074	7.86699556914338	7.93416400387693	8.02265969731129	7.99133820758114	8.03490344307696	8.06433751651563	7.99628886501369
YDR292C	8.88041012216487	8.8775175610543	8.91901485576602	8.78575876156209	8.86589974214841	8.81451837919448	9.01414756606258	9.01684890892279	9.11909298868577	9.05956173783166
YDR293C	10.4061958941096	10.3431939520377	10.2292240367	10.3575128035531	10.1649037137487	10.1838297036721	10.1765058000152	10.220700351762	10.1747248943378	10.2220580056275
YDR294C	10.2747573952102	10.2396777717958	10.3109348965006	10.5920478331104	10.4991152717585	10.4576749246472	10.3038311561032	10.2078407467513	10.2324926668394	10.1760471167156
YDR295C	8.46970522487751	8.57219210708621	8.44640608833353	8.43424523679739	8.48867881405531	8.4971391208279	8.54671449553229	8.38305449870268	8.52214345189877	8.66694712939445
YDR296W	8.64052689803784	8.58807824962631	8.64676508269796	8.84314366770436	8.98511984640787	8.8310721572465	8.942663977474	8.80508867127877	8.75943890424393	8.7227886531416
YDR297W	9.04134575476782	9.09219572202521	8.94441060143906	9.17852783726992	9.02068094207096	9.1039289317944	8.98340465014486	9.04031159844597	9.0972260024228	9.11066980470993
YDR298C	9.4854684546083	9.51215549577337	9.34033369073023	9.68157792722059	9.58308298510204	9.55487974543948	9.74604830485976	9.71920544989307	9.66010224039178	9.53740680122634
YDR299W	7.65874201732978	7.78409497701737	7.90499350776619	7.84518629944108	7.86997268058923	7.95965702727511	8.02967683680302	7.95183556438401	7.99741775896663	7.86375813138685
