"","Prot","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"VCX1","VCX1",0.086122951067209,8.16985046487839,0.318040360433365,0.762524722450609,0.958022342709285,-6.92491520525678
"ARG7","ARG7",0.0650662392449241,13.2496771656008,0.243231195207899,0.816900475050341,0.976506631388377,-6.92510801479568
"DFM1","DFM1",-0.235768914587327,8.19808868900108,-0.259483555260449,0.804976275565582,0.969954771618447,-6.92545278808841
"TRX1","TRX1",-0.316058951453073,11.6176505916567,-0.316210213383603,0.763838462951493,0.958754291041692,-6.92558578831109
"COF1","COF1",0.0437541515944408,15.4374987940334,0.158702502300937,0.87973516588125,0.982719800645416,-6.9257738128342
"TCB3","TCB3",-0.488332027794163,9.63074231979438,-0.314006499915935,0.765421537762522,0.958869792119536,-6.92638830386496
"SDH3","SDH3",0.381130493326237,9.14862826915227,0.313764395578295,0.765595535533891,0.958869792119536,-6.92647614020587
"GEP7","GEP7",0.0635441887767779,8.16700229815682,0.284573365859956,0.786684774648618,0.963664938400309,-6.9264853469647
"MRPL9","MRPL9",-0.511858366689604,9.51712998476017,-0.313328685811126,0.765908714251432,0.958869792119536,-6.92663405285705
"PCT1","PCT1",0.650694099606972,9.92059759289861,0.31330861117843,0.765923144663228,0.958869792119536,-6.92664132333537
"UGA1","UGA1",-0.0177699678115404,12.1362790622497,-0.0719932150144872,0.945228001411887,0.992783275373571,-6.9266780238285
"YBR056W","YBR056W",0.0930032446156601,11.4632081793782,0.275304569091146,0.793425018359169,0.96544101557454,-6.92693514345694
"GSF2","GSF2",-0.377263854424419,9.806418078643,-0.31245351808991,0.766537916374825,0.958869792119536,-6.92695059766623
"RRT2","RRT2",-0.170089561911269,7.45979922464334,-0.312321829132985,0.766632611573832,0.958869792119536,-6.92699815519969
"RKM1","RKM1",0.220029158729416,8.16452361290504,0.247385155665243,0.813847342400744,0.975184385694725,-6.92721244171371
"ANR2","ANR2",0.495262272784301,8.99787330709208,0.311422507337493,0.767279419291622,0.959195811535173,-6.92732241546588
"THO1","THO1",0.0707530359412209,8.78430618715388,0.177954851997077,0.865317262912946,0.981606280451031,-6.92745356330731
"TCM62","TCM62",-0.39191087775945,9.23862700848065,-0.298198271554411,0.776814638447076,0.961979654806284,-6.92755476169736
"RFS1","RFS1",-0.204516124458007,11.6304078076533,-0.304870190889393,0.771998302781423,0.961499448901989,-6.92756895004805
"GPH1","GPH1",-0.0126068705658473,8.88822380779741,-0.040102138319321,0.969468966591454,0.992968821356282,-6.92764626547942
"RAI1","RAI1",0.0160501148681758,11.6883274349763,0.0493712279410005,0.962418278894721,0.992968821356282,-6.92782265592984
"DCP1","DCP1",-0.078432219950871,8.25257128076668,-0.179284867319706,0.864323307021032,0.981606280451031,-6.92789175859544
"PHO3","PHO3",0.470556931984548,9.00181602819245,0.309054723453845,0.768983379327871,0.960399498934482,-6.92817183399594
"DUS4","DUS4",0.484488133878453,9.84136405620744,0.309010052064603,0.76901554081348,0.960399498934482,-6.92818779931508
"MRN1","MRN1",-0.174251966916633,8.45812671777924,-0.200872801606105,0.848230574781159,0.979146121004017,-6.92846177057268
"DOS2","DOS2",0.112534181434953,8.4036656714521,0.223188080429058,0.831681953333636,0.976921652384486,-6.92846530278217
"HXT2","HXT2",0.0489430767943465,11.3498860186258,0.139463901997032,0.894194868471527,0.984644384900423,-6.92849548561449
"TSL1","TSL1",-0.0882070577815944,8.64919685527893,-0.200241192043596,0.848700283829058,0.979146121004017,-6.92870833208707
"SDO1","SDO1",-0.0154735098854843,7.91128561994668,-0.0648430383640685,0.950658271696134,0.992783275373571,-6.92879247795053
"GRX4","GRX4",0.693885761428531,8.69896517748685,0.307148838108337,0.770355994604182,0.961348263433705,-6.92885100847938
"GFA1","GFA1",0.0235955460621322,14.3558025438681,0.0993987010887241,0.924448191409665,0.992159450373271,-6.92936532932087
"DIS3","DIS3",-0.0969460494370154,11.1453243889642,-0.294182481066982,0.779718978868317,0.963397290659534,-6.9299697471194
"PHA2","PHA2",0.0560663371006345,8.26899364405403,0.141565642114795,0.892612856611211,0.984569420880217,-6.9307017937398
"ATP5","ATP5",0.115736945728622,11.6648110433787,0.300728340601673,0.774986897717531,0.961979654806284,-6.93110914226286
"MDG1","MDG1",-0.0517804438963607,8.26970162743338,-0.101250419520933,0.923046364491313,0.992159450373271,-6.9311252819418
"RPB10","RPB10",0.491673862197361,9.30757449373942,0.299720282143643,0.77571493281405,0.961979654806284,-6.93145949746729
"EHT1","EHT1",-0.0237175482033528,11.5821007896101,-0.0924173837374135,0.929736038878972,0.992159450373271,-6.9315313228921
"GUK1","GUK1",-0.183238960551808,12.7023574240239,-0.29913560719423,0.776137311683573,0.961979654806284,-6.9316621828214
"SEC26","SEC26",-0.390142938704509,9.79132989046115,-0.298483504443862,0.776608503281577,0.961979654806284,-6.93188779156313
"PDR16","PDR16",-0.405294092504156,9.58165212039253,-0.297540548379168,0.777290046914711,0.961979654806284,-6.93221318521034
"DAS2","DAS2",-0.127623997387214,7.22055841441893,-0.292470887617246,0.780958076788601,0.963397290659534,-6.93236916404869
"MLC1","MLC1",0.280628820432671,12.346099802212,0.297057942628665,0.777638948007656,0.961979654806284,-6.93237933675669
"RLI1","RLI1",0.0932552821234497,12.2347777488809,0.210888505962868,0.840791718977341,0.977506838703025,-6.93243430936419
"DPB4","DPB4",-0.101758027503048,7.70116330754765,-0.291108840201329,0.781944641203784,0.963397290659534,-6.93287415938687
"UTR2","UTR2",-0.0495779022776466,8.34505521311156,-0.147447205292497,0.888188698513252,0.982948722400517,-6.93290915236721
"YMR099C","YMR099C",0.121727485777604,13.650458862613,0.294964782991564,0.779152878479711,0.963372697931111,-6.93309694997592
"YGR122W","YGR122W",0.0658021060207728,7.75038259942338,0.0951800824149985,0.927642992144582,0.992159450373271,-6.93339888034464
"AXL1","AXL1",0.0386928602523819,8.57017572643877,0.117594635676982,0.910687260241268,0.989236358112524,-6.93407830726944
"YJR142W","YJR142W",0.359498439032516,9.34103161873899,0.291812033359172,0.781435243897743,0.963397290659534,-6.93416856022843
"RPA190","RPA190",0.122177762943612,12.466224274153,0.291739849228445,0.781487528889858,0.963397290659534,-6.93419296484802
"HER2","HER2",0.357035668673095,9.30142241961903,0.265216358110887,0.800784036321096,0.9693701492308,-6.93469069575965
"TRM112","TRM112",0.533129892782706,9.75341838550442,0.290015038975642,0.782737239485266,0.963488257126561,-6.93477436405387
"QCR10","QCR10",-0.0787481855582629,8.69219354334528,-0.153266592699038,0.88381577199025,0.982719800645416,-6.9353110284886
"TMA64","TMA64",-0.104726502643747,8.05729961983522,-0.16203933490955,0.877232337111458,0.982719800645416,-6.93537843237484
"RPL36B","RPL36B",0.513637324381871,10.5246070116825,0.288025019582276,0.784180015202057,0.963664938400309,-6.93544101011261
"TOM1","TOM1",-0.350569838410181,9.98660220032062,-0.288014591037932,0.78418757851043,0.963664938400309,-6.93544449190464
"ARI1","ARI1",-0.0066275119641726,13.0079932902454,-0.0343371945211184,0.973855782336172,0.992968821356282,-6.93553018784954
"RFC1","RFC1",0.0898849529154954,7.71066890709948,0.28712273850704,0.784834493297914,0.963664938400309,-6.93574180385179
"YDL144C","YDL144C",-0.00999575660548234,8.86989740546062,-0.0392388404942799,0.97012581792423,0.992968821356282,-6.93602805958985
"SRP101","SRP101",0.0490382976542546,10.7074136770262,0.136416538522656,0.896489637857911,0.984644384900423,-6.93616140868715
"YDR115W","YDR115W",0.37612167127059,8.85765995378704,0.285558700193419,0.785969452701744,0.963664938400309,-6.93626104030239
"DST1","DST1",0.357834560029297,9.10128236506966,0.273939570271356,0.794419359739044,0.965901952810467,-6.93631681054895
"ATM1","ATM1",0.039978128256607,8.88339482162813,0.0791237159189089,0.939815974867185,0.992783275373571,-6.9363542740572
"GPI17","GPI17",0.187620211134332,7.93038022578546,0.26916835031161,0.797898391433513,0.967763478672288,-6.93640922235613
"BRE1","BRE1",0.386028787149635,9.38763983611342,0.284908617965886,0.786441365721301,0.963664938400309,-6.9364760484536
"PAB1","PAB1",-0.0645333722937619,13.2785370498317,-0.208017032508519,0.84292256380913,0.977506838703025,-6.93695430902524
"SQT1","SQT1",0.363453452203142,9.11793588022163,0.283165711975264,0.787707094256642,0.963664938400309,-6.93705015169556
"MMF1","MMF1",-0.154472282318959,12.4349984921033,-0.151307964189092,0.885287059728021,0.982719800645416,-6.93709429220424
"MPC1","MPC1",0.551720353750575,8.5148355403855,0.282866982505218,0.787924110262088,0.963664938400309,-6.93714820840486
"UTP4","UTP4",-0.0221405585748596,8.81806713662065,-0.0819497125157847,0.937672036493858,0.992783275373571,-6.93718732097501
"RPG1","RPG1",-0.0931935818842895,11.7774243437938,-0.208285423926902,0.842723333774159,0.977506838703025,-6.93770710747788
"MHR1","MHR1",0.510064719990621,9.77439329416249,0.280881332974823,0.789367156108343,0.964053452136847,-6.93779743705458
"CDC19","CDC19",-0.0424170815738409,16.4106025034943,-0.1481535327014,0.887657695023662,0.982948722400517,-6.93783862924496
"HPR1","HPR1",-0.132018891268102,7.62097936939315,-0.280517803617361,0.789631448691738,0.964053452136847,-6.93791581602598
"ARC40","ARC40",-0.0313749226625973,11.2211573952552,-0.0800833012417048,0.9390879220362,0.992783275373571,-6.93808838097252
"EHD3","EHD3",0.382777396535066,10.2778474424647,0.279800072818586,0.790153344858148,0.964053452136847,-6.93814909946472
"ALG2","ALG2",0.130739187655959,7.63409124068963,0.279760260158433,0.790182298128269,0.964053452136847,-6.93816202275582
"MSH2","MSH2",0.49194492443226,8.25373832134409,0.278596966926594,0.791028455311097,0.964138706080846,-6.93853884238885
"VPS33","VPS33",-0.0659013394812646,8.17988421032488,-0.090212480438802,0.931406950074269,0.992159450373271,-6.93901466541364
"SAM2","SAM2",-0.0711528981882815,14.3760761241743,-0.176139574089292,0.866674316274539,0.982405388403414,-6.93910641439353
"RPB5","RPB5",-0.132113069637606,11.7924038106,-0.275688158710458,0.793145668896579,0.96544101557454,-6.93947440310212
"ERG1","ERG1",-0.0304887378666174,11.3153849652908,-0.0706342197593848,0.946259858235662,0.992783275373571,-6.9398841041421
"EUG1","EUG1",0.130158260135398,11.8806070525032,0.256776276758031,0.806958586097764,0.970460862325933,-6.93996193296581
"RFA3","RFA3",-0.0131556821519274,8.6673806457174,-0.0409212297978534,0.968845775175199,0.992968821356282,-6.94032641924505
"HRP1","HRP1",-0.357058293908816,9.7998724650513,-0.272480993595822,0.795482349656762,0.966356865625912,-6.94049486296733
"EPT1","EPT1",0.118880671856051,8.09769365595053,0.272358595538586,0.795571574156599,0.966356865625912,-6.94053357776862
"RSC58","RSC58",-0.361978215017398,10.1880077292928,-0.271217651842008,0.79640345515896,0.966894517407066,-6.9408936472692
"COX2","COX2",0.0760105065014809,12.0833950541921,0.179660656618483,0.864042520255927,0.981606280451031,-6.94091241065269
"RBK1","RBK1",0.0220055116595537,8.1239460808657,0.109501487154572,0.916803831384898,0.990578824341056,-6.94117424130902
"BFR2","BFR2",0.437159425430469,9.80917032005063,0.269939316327661,0.797335868969827,0.967553638749902,-6.9412953297239
"DUR1,2","DUR1,2",0.0116769499502901,7.88823873557447,0.0580121908482661,0.955848819619456,0.992783275373571,-6.94194575380505
"PPH22","PPH22",-0.0350519704873009,8.20198321171882,-0.0424429514357385,0.967688066093235,0.992968821356282,-6.94216071707839
"ZEO1","ZEO1",-0.0971919706088764,11.1439795605062,-0.132620238956042,0.899349958390521,0.984644384900423,-6.94240201614002
"URA2","URA2",0.070236850819677,13.6671363743937,0.26040282428172,0.804303543234798,0.969954771618447,-6.94262754035483
"TRM8","TRM8",0.0493867782148955,11.0511209007015,0.0821702681638198,0.937504736765934,0.992783275373571,-6.94320056958221
"SSP120","SSP120",-0.0745177052605032,8.0323007183906,-0.263379180327535,0.802126707608634,0.969954771618447,-6.94332761140849
"GNP1","GNP1",0.00382633785809932,8.37835566010674,0.0070151409145466,0.994657502506943,0.998558793243428,-6.94392035178532
"LHS1","LHS1",-0.0207681318350937,10.6804256106798,-0.0485421869804199,0.963048757434327,0.992968821356282,-6.94394428440942
"CLP1","CLP1",-0.136183674553415,7.66634006650473,-0.261350438998106,0.803610264790812,0.969954771618447,-6.94394624210783
"HIS6","HIS6",-0.338671281158135,10.1096745716655,-0.261316816626568,0.803634859602698,0.969954771618447,-6.94395645542182
"PEP4","PEP4",-0.00900318625331633,13.0888535336158,-0.0385547979749511,0.970646299319637,0.992968821356282,-6.944064923556
"RRP46","RRP46",-0.0292367489130272,8.66335315129497,-0.0718545076524432,0.945333313576551,0.992783275373571,-6.94418354885866
"BUD7","BUD7",-0.0204912743338127,7.82131354978402,-0.039159276052572,0.970186356898466,0.992968821356282,-6.94448713828021
"PDS5","PDS5",0.150901024697732,7.53062006305025,0.259410885121731,0.805029464497495,0.969954771618447,-6.94453331743599
"HHO1","HHO1",0.118538551560833,7.92983018921574,0.258683012198324,0.805562276106625,0.969954771618447,-6.94475253407014
"POL31","POL31",-0.465348477820443,10.6559244673265,-0.257103921779971,0.806718593119551,0.970460862325933,-6.94522605053818
"RRP12","RRP12",0.0398973203312991,11.5081903630208,0.136200398036853,0.896652442236571,0.984644384900423,-6.94571633899518
"YKR018C","YKR018C",0.0125836115652003,10.9741185168637,0.0292150212003844,0.977754354257946,0.993207024380898,-6.94592893110793
"RPT6","RPT6",-0.0958792389763338,12.3274020814955,-0.245574895549934,0.815177422033259,0.975184385694725,-6.9460888237907
"PRS1","PRS1",-0.083658016535945,11.4336894642193,-0.254172727407934,0.808866469920845,0.972019663209549,-6.94609751982088
"ALD2","ALD2",-0.00560787397938596,8.58265388190558,-0.0140126902124519,0.989328712930707,0.996550090397355,-6.94612451687568
"GCV3","GCV3",0.0138511164518716,11.7563839569782,0.03522744339961,0.973178278617532,0.992968821356282,-6.94640340742193
"NAM7","NAM7",-0.0192523832757163,8.23314448094581,-0.0442598294810369,0.966305921770353,0.992968821356282,-6.94659203215732
"EMP24","EMP24",-0.0193560656829639,7.53595250998514,-0.0568176596832146,0.956756765448319,0.992783275373571,-6.94671136280664
"TWF1","TWF1",0.0600325444088539,12.3367971563978,0.119189049449271,0.909483045488448,0.989236358112524,-6.94677157749876
"STE3","STE3",-0.0495707035131965,10.6169302645483,-0.0859437681358675,0.934642960496559,0.992159450373271,-6.94695970681756
"KCS1","KCS1",-0.0446357492794929,8.59228610587606,-0.0963877957144602,0.92672822088693,0.992159450373271,-6.946965453324
"MEU1","MEU1",-0.350173925913477,9.95616363371053,-0.250787796113323,0.811349164770789,0.973025222463887,-6.94709175435808
"ABP140","ABP140",-0.124048952631108,11.9613728676225,-0.197037418550564,0.851083907846775,0.979146121004017,-6.94735286879186
"NAF1","NAF1",-0.00456761840832028,7.93597031404977,-0.0227674304077365,0.982662693435237,0.994368542902612,-6.94769289972615
"MDM38","MDM38",-0.00473157055605911,11.5008139674289,-0.0183188172252613,0.986049789941836,0.994860957845459,-6.94793427881829
"YCF1","YCF1",-0.0376778536419365,10.9566668417834,-0.0726870649735399,0.944701221608669,0.992783275373571,-6.9483842864371
"MOT3","MOT3",-0.171218084918221,7.22506908238872,-0.246198245192783,0.814719340353886,0.975184385694725,-6.94841901973725
"MOG1","MOG1",0.430019498615987,10.048831079029,0.245654200048374,0.815119138868704,0.975184385694725,-6.94857476560566
"RPL9A","RPL9A",0.112400398938669,9.70616219936173,0.0987318339621309,0.924953112413059,0.992159450373271,-6.94869389971041
"RBA50","RBA50",0.121238421256537,7.51438020304614,0.133658512324898,0.898567500329789,0.984644384900423,-6.94881426724672
"RSM23","RSM23",-0.0153146367839793,10.5652219200529,-0.0294960068494508,0.977540472311712,0.993207024380898,-6.94905039833357
"HEM1","HEM1",-0.0643332242718491,12.7429644374604,-0.157368399066571,0.880736265212887,0.982719800645416,-6.94924600571182
"CPR2","CPR2",0.825760335144591,11.243303603235,0.242312491740769,0.817576207295528,0.976844299625826,-6.94952401974937
"APE3","APE3",-0.0730044136728062,11.8499948752026,-0.174486294872101,0.867910709646892,0.982405388403414,-6.95000920422724
"YET1","YET1",0.371806533074249,9.62172315734318,0.24014355923916,0.819172218048984,0.976921652384486,-6.95013332682467
"PGK1","PGK1",-0.0500628251919073,17.3891015152578,-0.134125512578031,0.898215603915042,0.984644384900423,-6.95061422028763
"HTL1","HTL1",0.131132765789301,7.50612306355374,0.238276769574266,0.820546679206989,0.976921652384486,-6.95065346193239
"ARO8","ARO8",-0.00739333415832946,14.8797391135142,-0.0320996053187085,0.975558755990092,0.992968821356282,-6.9508111438536
"BEM4","BEM4",-0.123222810979858,12.1256231309078,-0.193304569583036,0.853863402960389,0.979544896603377,-6.95081282279202
"YCK2","YCK2",0.02282577156321,11.0823251074921,0.0394500765515099,0.969965093770943,0.992968821356282,-6.9509798037975
"RSM19","RSM19",0.456845861437874,9.48178868021576,0.237046918802216,0.821452574292623,0.976921652384486,-6.95099395872319
"JAC1","JAC1",-0.0797027258933906,7.53515566346231,-0.236988623523904,0.821495521694705,0.976921652384486,-6.95101005555065
"BLM10","BLM10",-0.365773192714631,9.84693692731723,-0.236694897707047,0.821711926508547,0.976921652384486,-6.95109110184663
"RSM24","RSM24",-0.153031249012825,11.1020172106684,-0.166087512721792,0.874198104792683,0.982405388403414,-6.9512918309784
"BIO2","BIO2",-0.366790385685162,9.8363590495265,-0.235732190424317,0.822421332522473,0.976921652384486,-6.95135604697619
"OSH3","OSH3",-0.173885778211211,7.30863364650655,-0.235658586192466,0.822475578283455,0.976921652384486,-6.9513762599696
"ELP2","ELP2",-0.381778563711122,9.80529633333603,-0.235467506963538,0.82261640738725,0.976921652384486,-6.95142870477422
"MRPL15","MRPL15",-0.497509953441341,10.2457585922047,-0.235460414636516,0.822621634713404,0.976921652384486,-6.95143065057699
"NBP2","NBP2",0.0749612025420247,7.63672230578437,0.185033170256365,0.860030688810137,0.979961573855221,-6.95160106788015
"PMU1","PMU1",-0.305029669222949,9.81308859889167,-0.233935002180795,0.823746162067882,0.976921652384486,-6.95184781856235
"HSP31","HSP31",0.0667075127179442,11.7146897330512,0.232131397283477,0.825076380069096,0.976921652384486,-6.95233763940424
"TIM54","TIM54",-0.0511717153419869,8.02669819718298,-0.165242584155184,0.874831207386615,0.982405388403414,-6.95235363343096
"TCD1","TCD1",-0.086828131766945,7.92899103812122,-0.231717354134157,0.825381843111063,0.976921652384486,-6.9524495605121
"SHP1","SHP1",-0.475288438920302,10.6192189115453,-0.231570549579951,0.825490157407635,0.976921652384486,-6.95248919662521
"PNO1","PNO1",0.0635098661697067,7.47426681176646,0.201821143082861,0.84752545366721,0.979146121004017,-6.95256882278789
"IAH1","IAH1",-0.366410452062764,9.91609775187202,-0.230707942308153,0.826126687557729,0.976921652384486,-6.95272159673792
"LAM6","LAM6",-0.134912899310928,7.63505322168591,-0.230687062837543,0.826142096663737,0.976921652384486,-6.95272721146297
"MRP1","MRP1",-0.308868780292048,9.57351971057741,-0.230548764691986,0.826244163273413,0.976921652384486,-6.95276438881868
"AGP1","AGP1",0.0833512882428582,7.96860422587115,0.228658942853848,0.827639269485333,0.976921652384486,-6.95327022161874
"DIM1","DIM1",-0.306327578615162,10.1080129022166,-0.22852123898245,0.827740953158374,0.976921652384486,-6.95330692011918
"PGA3","PGA3",-0.0731627307420645,8.1958177847794,-0.228191120085256,0.827984735784229,0.976921652384486,-6.95339480954081
"MRP17","MRP17",-0.0670509826473481,11.54852020386,-0.228101439022271,0.828050966215172,0.976921652384486,-6.95341866431885
"SIS2","SIS2",-0.0815198965361665,8.06243070103252,-0.22808117490937,0.828065931701494,0.976921652384486,-6.95342405321246
"RKI1","RKI1",-0.00706037145558277,11.2198016450372,-0.0110024237252123,0.991621039942534,0.997790343343868,-6.9535013016189
"SSZ1","SSZ1",-0.0806171435869367,13.0043119253647,-0.227555754492677,0.828453994436199,0.976921652384486,-6.95356361587587
"YOL057W","YOL057W",-0.0329632918781532,12.2890397205859,-0.0951712764924195,0.927649662568764,0.992159450373271,-6.95382863701828
"NOG2","NOG2",0.264365139404607,9.35731277765049,0.212528162873301,0.83957565281802,0.977506838703025,-6.95384448847403
"FAS2","FAS2",0.0590129125911622,15.6830591286663,0.226424723695634,0.82928953126121,0.976921652384486,-6.95386297023789
"HIS1","HIS1",0.0572701536647079,13.6233211396353,0.226273575882277,0.829401209171203,0.976921652384486,-6.95390286430936
"RPL22A","RPL22A",0.451332935829341,10.7523735699279,0.225938253513686,0.829648983345854,0.976921652384486,-6.95399127626904
"ARF3","ARF3",-0.0210611696944314,8.37277949793682,-0.0294717020256014,0.977558972686247,0.993207024380898,-6.9540274753209
"VAC14","VAC14",-0.0431522020412361,7.30611729922133,-0.138261826917131,0.895099935896507,0.984644384900423,-6.9540391161064
"UGO1","UGO1",-0.0742311683181916,7.66243131080097,-0.224187212832475,0.830943208670986,0.976921652384486,-6.95445087052392
"URA7","URA7",0.0224916848464482,11.6600096504613,0.076376117816327,0.941900981685893,0.992783275373571,-6.95468568627632
"TRM1","TRM1",-0.318338558336986,10.1701264960643,-0.222988242410417,0.83182973408248,0.976921652384486,-6.95476353967045
"LEU9","LEU9",0.171085387524386,12.9284017632515,0.222961254655154,0.831849692193532,0.976921652384486,-6.95477055863948
"YMC1","YMC1",0.429767095166243,9.72871207243683,0.22250392142324,0.832187922874411,0.976921652384486,-6.95488937498083
"PHO90","PHO90",-0.136272439527867,8.01526432643544,-0.222497707630911,0.832192518697895,0.976921652384486,-6.95489098769123
"ADE16","ADE16",0.0552804621466742,12.6421632639193,0.184498410355593,0.860429802887016,0.979966818143672,-6.95541852808645
"MYO4","MYO4",0.317577701918842,9.65189727234376,0.22009703570466,0.833968652793886,0.977506838703025,-6.95551074324402
"YML082W","YML082W",0.0589710789511691,7.89313532463164,0.218151982621564,0.835408508434626,0.977506838703025,-6.95600803542872
"MAS2","MAS2",-0.0370933755620931,10.8250461643289,-0.0467901152280161,0.964381291418652,0.992968821356282,-6.95600842585096
"NMD5","NMD5",-0.0668471345577765,7.9881852964502,-0.216955763745667,0.8362943855098,0.977506838703025,-6.95631171985539
"EGD1","EGD1",0.00185487774810458,12.7038931011956,0.00810643505678845,0.993826429423499,0.998558793243428,-6.95660753318071
"CPR1","CPR1",-0.045999600581198,16.357739779459,-0.0912716292246576,0.930604260314047,0.992159450373271,-6.95675046211745
"SST2","SST2",-0.390844873522191,9.11419899830075,-0.209709859420643,0.841666178856905,0.977506838703025,-6.95677916837127
"ENO2","ENO2",-0.020718836293063,17.3726064426921,-0.114023737378736,0.913385221605652,0.989236358112524,-6.95680503712069
"ABZ1","ABZ1",-0.0948142593133029,10.5268858948378,-0.112232751535419,0.91473887806331,0.989639099786264,-6.95680769143164
"DGA1","DGA1",-0.0532495224447997,8.02482510583083,-0.214461016644716,0.838142775481925,0.977506838703025,-6.95693978336294
"FMP30","FMP30",-0.073431357529984,7.57892761274782,-0.0765950882902381,0.941734797301977,0.992783275373571,-6.95722180782005
"STT3","STT3",0.11221639303026,11.4891676127576,0.20012810690152,0.848784389246426,0.979146121004017,-6.95725304636841
"GLT1","GLT1",-0.046994485258942,12.5804824337459,-0.213048486612756,0.839189854176747,0.977506838703025,-6.95729222873212
"RHB1","RHB1",0.258210199101539,9.05564798473535,0.212291966622384,0.839750799202827,0.977506838703025,-6.9574800492793
"YMR31","YMR31",0.339333526126019,9.67589723217539,0.212039506637473,0.839938017052094,0.977506838703025,-6.9575425811255
"RDL2","RDL2",-0.43319418157026,10.3571093232836,-0.21147801552398,0.840354446749899,0.977506838703025,-6.95768139464277
"SNQ2","SNQ2",-0.0658621149846705,12.0972433228306,-0.210419116428704,0.84113993724827,0.977506838703025,-6.95794219398553
"CAF40","CAF40",0.0344676585275709,7.80464932670597,0.121838358468345,0.907482699692484,0.989112341393651,-6.95801725310491
"PHO91","PHO91",-0.0879418705893301,7.95221600482361,-0.209854072461931,0.841559170812864,0.977506838703025,-6.9580808335265
"SEC63","SEC63",0.35986319428781,9.97786165481233,0.209776250167092,0.841616915543755,0.977506838703025,-6.95809989932826
"TPK2","TPK2",-0.0230485634625471,7.4994968669759,-0.0860259352982456,0.934580657991118,0.992159450373271,-6.95813480565694
"GPN2","GPN2",0.00808971597740788,7.62550770307832,0.033272607044819,0.974665994715322,0.992968821356282,-6.95819317746824
"HXT1","HXT1",0.351212355200156,10.4812536635578,0.205439754152899,0.844836371800463,0.978812288970312,-6.95822112438703
"SYO1","SYO1",0.113747557861126,7.74622755724506,0.208865523147915,0.842292764289445,0.977506838703025,-6.95832250273391
"TIM8","TIM8",-0.0867649930993091,12.5274205998212,-0.13754201897575,0.89564197961968,0.984644384900423,-6.95836178534651
"SUR7","SUR7",0.305205326621194,9.78675029870436,0.20845161531874,0.842599974568457,0.977506838703025,-6.95842335680407
"SED5","SED5",0.0668023712129219,7.75823815548334,0.1877313335917,0.85801764784303,0.979961573855221,-6.95861127847423
"DIC1","DIC1",0.0722701463648262,7.77519879651263,0.206398848108104,0.84412403774762,0.978443355000041,-6.95892063170536
"NNR1","NNR1",-0.209880275063088,7.4335433105605,-0.203412188068737,0.846342820215396,0.979146121004017,-6.95963548872672
"ERG24","ERG24",-0.485442649314268,10.0509311064897,-0.202814280350853,0.84678719596856,0.979146121004017,-6.95977736567551
"PUF4","PUF4",0.134355649124786,7.57483929170412,0.201318180200641,0.847899402311852,0.979146121004017,-6.96013057191996
"YPT6","YPT6",0.385264861132492,9.84208761524973,0.198452840314834,0.850030606350273,0.979146121004017,-6.96079984397775
"HIS3","HIS3",-0.119470316145123,12.7828422890234,-0.198367344027407,0.850094219471302,0.979146121004017,-6.96081966857086
"LST8","LST8",-0.0153462121891337,7.96294828701281,-0.0678356230264765,0.948385142158941,0.992783275373571,-6.96123918434381
"RBL2","RBL2",0.230859953312697,9.45930851346757,0.19600006455512,0.851856086160313,0.979146121004017,-6.96136524202265
"CSR1","CSR1",-0.362680341194782,9.39619259883308,-0.195943308577002,0.851898339127655,0.979146121004017,-6.9613782430165
"YLR363W-A","YLR363W-A",-0.0851287705778795,8.02462534188932,-0.195368404509018,0.85232636758086,0.979146121004017,-6.96150972611024
"NIT3","NIT3",0.0857748555175572,12.8358417855742,0.194982178237917,0.852613953193111,0.979146121004017,-6.96159784390796
"QRI1","QRI1",-0.0178817108177751,11.9114204320236,-0.058190939341745,0.955712961864093,0.992783275373571,-6.96173019298264
"GPD1","GPD1",-0.0219448586272722,13.435950531543,-0.0552086355026696,0.957979876723413,0.992783275373571,-6.96178161644381
"TCD2","TCD2",-0.107908876200137,7.59567464981215,-0.193322459244782,0.853850076566329,0.979544896603377,-6.96197455337225
"AIM7","AIM7",0.239265497968892,8.83535463615476,0.190913265320042,0.855645224168504,0.979961573855221,-6.9625157223185
"RIB2","RIB2",0.00765903893761842,7.65796665941296,0.0288301091744015,0.97804734674021,0.993207024380898,-6.96251575482217
"ACB1","ACB1",-0.113113363627038,15.8523374961774,-0.189851450935138,0.856436717197978,0.979961573855221,-6.96275210892499
"RSC2","RSC2",-0.0366098154632101,7.66944143734035,-0.131727554322845,0.900022800628386,0.984870765092912,-6.96291445825017
"COY1","COY1",0.0800062974871876,7.67284506416065,0.18908079188911,0.857011296413817,0.979961573855221,-6.96292286249128
"SRP54","SRP54",-0.0853687917361077,7.6400240924718,-0.189047044716989,0.857036459506799,0.979961573855221,-6.96293032413315
"MMS1","MMS1",0.390196266262199,9.84811402991375,0.188001894833811,0.857815854047568,0.979961573855221,-6.96316076061999
"NPT1","NPT1",-0.030611797625,12.3886211322329,-0.0913154146964257,0.9305710788943,0.992159450373271,-6.96325327161984
"SOP4","SOP4",0.0589307685783482,7.84349165082408,0.186661994406816,0.85881531561733,0.979961573855221,-6.9634543401915
"MNE1","MNE1",0.096578058288034,7.83745489634078,0.186334222642303,0.859059852850633,0.979961573855221,-6.96352584131773
